Time_ms,Absolute_Displacement_nm
0.000,14403303823.140
1.000,14403303823.140
2.000,14403303823.140
3.000,14403303823.140
4.000,14403303823.140
5.000,14403303823.140
6.000,14403303823.140
7.000,14403303823.140
8.000,14403303823.140
9.000,14403303823.140
10.000,14403303823.140
11.000,14403303823.140
12.000,14403303823.140
13.000,14403303823.140
14.000,14403303823.140
15.000,14403303823.140
16.000,14403303823.140
17.000,14403303823.140
18.000,14403303823.140
19.000,14403303823.140
20.000,14403303823.140
21.000,14403303823.140
22.000,14403303823.140
23.000,14403303823.140
24.000,14403303823.140
25.000,14403303823.140
26.000,14403303823.140
27.000,14403303823.140
28.000,14403303823.140
29.000,14403303823.140
30.000,14403303823.140
31.000,14403303823.140
32.000,14403303823.140
33.000,14403303823.140
34.000,14403303823.140
35.000,14403303823.140
36.000,14403303823.140
37.000,14403303823.140
38.000,14403303823.140
39.000,14403303744.016
40.000,14403303744.016
41.000,14403303744.016
42.000,14403303744.016
43.000,14403303744.016
44.000,14403303744.016
45.000,14403303744.016
46.000,14403303744.016
47.000,14403303744.016
48.000,14403303744.016
49.000,14403303744.016
50.000,14403303744.016
51.000,14403303744.016
52.000,14403303744.016
53.000,14403303744.016
54.000,14403303744.016
55.000,14403303744.016
56.000,14403303744.016
57.000,14403303744.016
58.000,14403303744.016
59.000,14403303744.016
60.000,14403303744.016
61.000,14403303744.016
62.000,14403303744.016
63.000,14403303744.016
64.000,14403303744.016
65.000,14403303744.016
66.000,14403303744.016
67.000,14403303744.016
68.000,14403303744.016
69.000,14403303744.016
70.000,14403303744.016
71.000,14403303744.016
72.000,14403303744.016
73.000,14403303744.016
74.000,14403303744.016
75.000,14403303744.016
76.000,14403303744.016
77.000,14403303744.016
78.000,14403303744.016
79.000,14403303744.016
80.000,14403303744.016
81.000,14403303744.016
82.000,14403303744.016
83.000,14403303744.016
84.000,14403303744.016
85.000,14403303744.016
86.000,14403303744.016
87.000,14403303744.016
88.000,14403303744.016
89.000,14403303744.016
90.000,14403303744.016
91.000,14403303744.016
92.000,14403303744.016
93.000,14403303744.016
94.000,14403303744.016
95.000,14403303744.016
96.000,14403303744.016
97.000,14403303744.016
98.000,14403303744.016
99.000,14403303744.016
100.000,14403303744.016
101.000,14403303744.016
102.000,14403303744.016
103.000,14403303744.016
104.000,14403303744.016
105.000,14403303744.016
106.000,14403303744.016
107.000,14403303744.016
108.000,14403303744.016
109.000,14403303744.016
110.000,14403303744.016
111.000,14403303744.016
112.000,14403303744.016
113.000,14403303744.016
114.000,14403303744.016
115.000,14403303744.016
116.000,14403303744.016
117.000,14403303744.016
118.000,14403303744.016
119.000,14403303744.016
120.000,14403303744.016
121.000,14403303744.016
122.000,14403303744.016
123.000,14403303744.016
